Ref_ID,Ref_DOI_number,Cell_stack_sequence,Cell_area_measured,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_band_gap,Perovskite_deposition_solvents,DMF/DMSO,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE
13355,10.1002/cssc.201701203,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.02,18.58,0.74,14.08
13232,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.92,20.52,0.52,9.9
13234,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.96,10.27,0.61,6.01
13231,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.98,21.07,0.65,13.49
13233,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.99,17.83,0.67,11.91
13224,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1,20.67,0.75,15.54
13225,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1,20.98,0.72,15.18
13236,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1,21.37,0.74,15.8
13237,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.01,20.86,0.72,15.12
13230,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.01,21.27,0.68,14.49
13235,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.02,21.09,0.74,15.98
13227,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.02,21.36,0.76,16.68
13226,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.03,20.96,0.76,16.54
13229,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.03,21.31,0.76,16.8
13228,10.1002/smll.201802738,SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Ag,0.08,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.03,22.26,0.76,17.03
27925,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,1,0.79,19.33,0.66,10.07
27930,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,1,0.79,19.33,0.66,10.07
27941,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,1,0.79,20.48,0.66,10.71
27927,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,0.428571429,0.73,15.52,0.55,6.23
27926,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,0.666666667,0.72,15.95,0.63,7.21
27924,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,1.5,0.73,17.18,0.65,8.17
27923,10.1007/s10853-017-1842-7,SLG | FTO | TiO2-c | TiO2-nw | Perovskite | Spiro-MeOTAD | Ag,0.4,MA,Pb,I,MAPbI,1.59,DMF; DMSO,2.333333333,0.7,15.57,0.6,6.51
12922,10.1016/j.apsusc.2018.10.141,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.0794,MA,Pb,I,MAPbI,1.59,DMF; DMSO,50,1.04,18.13,0.74,14.05
12917,10.1016/j.apsusc.2018.10.141,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.0794,MA,Pb,I,MAPbI,1.59,DMF; DMSO,50,1.05,17.98,0.7,13.17
12918,10.1016/j.apsusc.2018.10.141,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.0794,MA,Pb,I,MAPbI,1.59,DMF; DMSO,50,1.05,18.87,0.74,14.58
12919,10.1016/j.apsusc.2018.10.141,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.0794,MA,Pb,I,MAPbI,1.59,DMF; DMSO,50,1.05,19.61,0.72,14.88
12920,10.1016/j.apsusc.2018.10.141,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.0794,MA,Pb,I,MAPbI,1.59,DMF; DMSO,50,1.06,21.54,0.71,16.28
12921,10.1016/j.apsusc.2018.10.141,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.0794,MA,Pb,I,MAPbI,1.59,DMF; DMSO,50,1.07,22.59,0.74,17.82
16216,10.1016/j.jallcom.2018.09.223,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,7.5,0.96,20.2,0.51,8.2
16213,10.1016/j.jallcom.2018.09.223,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,7.5,0.97,19.7,0.45,8
16214,10.1016/j.jallcom.2018.09.223,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,7.5,0.98,19.6,0.46,8
16215,10.1016/j.jallcom.2018.09.223,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,7.5,0.98,20.2,0.5,8.2
16212,10.1016/j.jallcom.2018.09.223,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,7.5,0.997,23.1,0.626,14.4
39837,10.1016/j.jallcom.2019.05.204,SLG | ITO | NiO-np | Perovskite | PCBM-60 | BCP | Ag,0.046,MA,Pb,I,MAPbI,1.59,DMF; DMSO,2.333333333,1.06,19.15,0.736,14.86
39835,10.1016/j.jallcom.2019.05.204,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.046,MA,Pb,I,MAPbI,1.59,DMF; DMSO,2.333333333,1.07,19.41,0.764,15.89
39838,10.1016/j.jallcom.2019.05.204,SLG | ITO | NiO-np | Perovskite | PCBM-60 | BCP | Ag,0.046,MA,Pb,I,MAPbI,1.59,DMF; DMSO,2.333333333,1.085,19.609,0.757,16.11
39836,10.1016/j.jallcom.2019.05.204,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.046,MA,Pb,I,MAPbI,1.59,DMF; DMSO,2.333333333,1.106,20.157,0.779,17.36
13373,10.1016/j.mtener.2018.07.004,SLG | ITO | V2O5 | Perovskite | PCBM-60 | ZnO | Ag,0.06,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.95,20.62,0.711,13.93
13370,10.1016/j.mtener.2018.07.004,SLG | ITO | P3CT-K | Perovskite | PCBM-60 | ZnO | Ag,0.06,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.04,20.34,0.636,15.6
13369,10.1016/j.mtener.2018.07.004,SLG | ITO | P3CT-K | Perovskite | PCBM-60 | ZnO | Ag,0.06,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.06,21.85,0.719,16.7
13372,10.1016/j.mtener.2018.07.004,SLG | ITO | V2O5 | P3CT-K | Perovskite | PCBM-60 | ZnO | Ag,0.06,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.07,22.04,0.713,19
13371,10.1016/j.mtener.2018.07.004,SLG | ITO | V2O5 | P3CT-K | Perovskite | PCBM-60 | ZnO | Ag,0.06,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.09,23.24,0.779,19.7
23524,10.1016/j.nanoen.2019.06.034,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,2.333333333,1.08,22.6,0.761,18.51
13018,10.1016/j.orgel.2017.12.017,PET | ITO | ZnO-np | Perovskite | PB(NAP-Th)TBT | Ag,0.11,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,1.02,17.71,0.672,12.7
13019,10.1016/j.orgel.2017.12.017,PET | ITO | ZnO-np | p-(F)-PO-TAZ | Perovskite | PB(NAP-Th)TBT | Ag,0.11,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,1.02,20.39,0.703,14.6
31224,10.1016/j.orgel.2019.01.027,SLG | FTO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.12,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.95,14.99,0.596,8.47
31226,10.1016/j.orgel.2019.01.027,SLG | FTO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.12,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.97,14.87,0.655,5.96
31225,10.1016/j.orgel.2019.01.027,SLG | FTO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.12,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.97,15.2,0.711,4.63
3826,10.1016/j.solener.2019.08.033,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.12,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.76,14.28,0.549,5.98
13020,10.1039/c7ra08680f,SLG | ITO | Perovskite | C60 | Bphen | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.91,12.16,0.43,4.78
13023,10.1039/c7ra08680f,SLG | ITO | Graphene oxide | Perovskite | C60 | Bphen | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.93,13.12,0.49,6.02
13021,10.1039/c7ra08680f,SLG | ITO | Graphene oxide | Perovskite | C60 | Bphen | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.93,13.48,0.48,5.95
13022,10.1039/c7ra08680f,SLG | ITO | Graphene oxide | Perovskite | C60 | Bphen | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,8,0.94,13.68,0.52,6.62
12988,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.92,19.3,0.7,12.5
12987,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.94,19.8,0.68,12.5
12983,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.98,14.4,0.68,9.3
12982,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.99,14.3,0.65,9.1
12984,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.99,17.5,0.64,11
12985,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1,18.2,0.66,11.8
12986,10.1039/c8ee01136b,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Ag,0.045,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.04,19.5,0.71,14
12975,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.82,18.7,0.56,8.7
12974,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.84,20.2,0.53,9.1
12973,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.93,22,0.64,12.9
12972,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.96,21.3,0.61,12.8
12971,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.97,21.4,0.63,13.4
12970,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,0.98,21.3,0.67,14
12969,10.1039/c8ee01136b,SLG | FTO | PolyTPD | Perovskite | PCBM-60 | BCP | Ag,0.0919,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.02,21.1,0.68,14.8
21633,10.1039/c8me00036k,SLG | FTO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.16,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.105,22.6,0.72,17.98
21634,10.1039/c8me00036k,SLG | FTO | SnO2-c | Perovskite | Spiro-MeOTAD | Rubrene | Au,0.16,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.123,22.4,0.79,19.87
35533,10.1039/c8ta06081a,SLG | ITO | P3CT-Na | Perovskite | TPE-PDI4 | Rhodamine 101 | LiF | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.006,21.67,0.74,16.1
35534,10.1039/c8ta06081a,SLG | ITO | P3CT-Na | Perovskite | PCBM-60 | Rhodamine 101 | LiF | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.019,20.58,0.72,15.12
35535,10.1039/c8ta06081a,SLG | ITO | P3CT-Na | Perovskite | C60 | BCP | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.038,21.01,0.76,16.56
35536,10.1039/c8ta06081a,SLG | ITO | P3CT-Na | Perovskite | TPE-PDI4 | C60 | BCP | Ag,0.09,MA,Pb,I,MAPbI,1.59,DMF; DMSO,4,1.043,21.96,0.81,18.58
27638,10.1039/c9qi00557a,SLG | ITO | CuSCN | Perovskite | PCBM-60 | bis-C60 | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,9,0.92,19.45,0.62,11.2
21706,10.1039/c9ta03896e,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,9,0.864,20.49,0.754,13.49
21704,10.1039/c9ta03896e,SLG | ITO | PTAA | Perovskite | PCBM-60 | LiF | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,9,1.033,21.38,0.795,13.49
21705,10.1039/c9ta03896e,SLG | ITO | PTPD | Perovskite | PCBM-60 | LiF | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,9,1.095,22.38,0.798,19.61
13483,10.1088/1361-6463/aad7de,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,5,1.024,17.861,0.722,13.19
13482,10.1088/1361-6463/aad7de,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,5,1.04,18.2,0.74,13.6
13485,10.1088/1361-6463/aad7de,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,5,1.061,17.674,0.679,13.3
13487,10.1088/1361-6463/aad7de,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,5,1.079,17.351,0.717,13.4
13486,10.1088/1361-6463/aad7de,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,5,1.088,17.524,0.746,14.21
13484,10.1088/1361-6463/aad7de,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.59,DMF; DMSO,5,1.099,17,0.65,12.06
18286,10.1039/C6EE00030D,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.16,MA,Pb,I,MAPbI,1.593,DMF; DMSO,4,0.907,21.181,0.536,10.31
26456,10.1016/j.nanoen.2019.104246,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.1757,MA,Pb,I,MAPbI,1.597,DMF; DMSO,0.25,0.92,18.31,0.63,10.61
6260,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.81,20.25,0.62,9.85
6254,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.82,21.24,0.62,11.03
6259,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.83,21.06,0.63,11.1
6258,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.83,22.38,0.658,13.2
6253,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.84,21.36,0.63,11.48
6255,10.1002/adem.201900976,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.85,19.05,0.66,11.2
6256,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.85,20.13,0.654,11.5
6257,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.85,21.39,0.652,11.75
6252,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.85,24.41,0.65,13.46
6251,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.88,22.47,0.64,12.65
6250,10.1002/adem.201900976,Ag-np | SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.89,21.4,0.64,12.34
6249,10.1002/adem.201900976,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.9,19.89,0.65,11.63
22714,10.1002/adfm.201600746,PEN | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.692307692,0.88,13.4,0.63,8
22713,10.1002/adfm.201600746,PEN | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.692307692,0.88,14.4,0.662,8.4
22716,10.1002/adfm.201600746,PEN | ITO | PhNa-1T | Perovskite | PCBM-60 | Ag,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.692307692,1.01,17.6,0.736,13.3
22715,10.1002/adfm.201600746,PEN | ITO | PhNa-1T | Perovskite | PCBM-60 | Ag,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.692307692,1.03,18.4,0.774,14.7
19719,10.1002/adfm.201604944,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.08,21.87,0.71,16.74
19718,10.1002/adfm.201604944,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,21.67,0.74,17.64
32930,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.01,20.4,0.71,14.5
32931,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,20.4,0.715,15
32928,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,21.04,0.718,15.5
32934,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.03,20,0.72,15
32933,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.03,20.5,0.72,15
32932,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.04,20.9,0.72,15.5
32929,10.1002/adfm.201701804,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.05,21.74,0.748,17.04
902,10.1002/adfm.201702090,SLG | FTO | Fe2O3-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.983,22.84,0.66,14.8
897,10.1002/adfm.201702090,SLG | FTO | Fe2O3-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.988,22.5,0.63,13.9
899,10.1002/adfm.201702090,SLG | FTO | Fe2O3-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.99,21.6,0.69,14.8
898,10.1002/adfm.201702090,SLG | FTO | Fe2O3-mp | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.993,17.1,0.73,12.4
901,10.1002/adfm.201702090,SLG | FTO | Fe2O3-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.995,18.3,0.75,13.7
900,10.1002/adfm.201702090,SLG | FTO | Fe2O3-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1,20.9,0.77,16.2
903,10.1002/adfm.201702090,SLG | FTO | Fe2O3-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.01,22.65,0.79,18.2
37871,10.1002/adfm.201703068,SLG | FTO | NiO-c | Perovskite | CSCNT@SnO2,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.14,0.14,0.37,0.01
37870,10.1002/adfm.201703068,SLG | FTO | NiO-c | Perovskite | CSCNT@SnO2,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.316,0.17,0.3,0.016
37861,10.1002/adfm.201703068,SLG | FTO | NiO-c | Perovskite | CSCNT@Al2O3-c | CSCNT,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.84,18.2,0.7,9.5
37867,10.1002/adfm.201703068,PEN | ITO | NiO-c | Perovskite | CSCNT@Al2O3-c | CSCNT@SnO2,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.86,16.5,0.57,8.2
37866,10.1002/adfm.201703068,PEN | ITO | NiO-c | Perovskite | CSCNT@Al2O3-c | CSCNT@SnO2,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.9,18.2,0.63,10.3
37864,10.1002/adfm.201703068,PEN | ITO | NiO-c | Perovskite | CSCNT@Al2O3-c | CSCNT@SnO2,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.91,19.2,0.6,10.1
37862,10.1002/adfm.201703068,SLG | FTO | NiO-c | Perovskite | CSCNT@Al2O3-c | CSCNT@SnO2,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.97,20.6,0.72,14
19973,10.1002/adfm.201706777,PET | Graphene | TiO2-c | PCBM-60 | Perovskite | Carbon-nt,0.15,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.82,18.98,0.53,8.4
19969,10.1002/adfm.201706777,PET | Graphene | TiO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Carbon-nt,0.15,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.88,20.76,0.52,9.55
